business_id,categories,name,address,city,state,postal_code,stars,review_count,is_open,TypeCuisine
0-ybmpcCIDjh_v9XLBkeig,"Ethnic Food, Restaurants, Food, Caribbean, Specialty Food",Island Paradise Jamaican Restaurant,"200 W Woodlawn Rd, Ste D",Charlotte,NC,28217,3.5,22,0,Caribbean
4LP1fINwJGhLXF2dWxz5nw,"Fast Food, Restaurants, Mexican",Chipotle Mexican Grill,7800 Rea Rd,Charlotte,NC,28277,2.5,41,1,Mexican
MtSEQlqTj3Pup-wBY-dKfA,"Restaurants, Convenience Stores, Food, Bars, Pizza, Nightlife, Sandwiches, Beer, Wine & Spirits",1897 Market,5501 Josh Birmingham Pkwy,Charlotte,NC,28208,3.5,376,1,American
TH4F_uvWUCKMNPCYOsHY_Q,"Seafood, Vietnamese, Cajun/Creole, Asian Fusion, Restaurants",Flamin' Crawfish,"1600 E Woodlawn Rd, Ste 170",Charlotte,NC,28209,3.5,42,0,Asian
SjjyWMp91IZO2f4pgj5gCg,"Halal, Food Trucks, Restaurants, Food",MI Barrio's Halal Food Cart,9430 University City Blvd,Charlotte,NC,28213,4.5,21,1,American
v4GMlJIStwPNuO_rHSFuLw,"Restaurants, Barbeque, Event Planning & Services, Caterers",City Barbeque,1514 Galleria Blvd,Charlotte,NC,28270,4.0,109,1,American
QCSH3qx5smsDlESxVNwfEg,"Food, Sandwiches, Restaurants",Which Wich,"14318 Rivergate View Dr, Ste 100",Charlotte,NC,28273,4.0,25,1,American
vjm0zAgXHehrMmX1ivY6wg,"Food, Ice Cream & Frozen Yogurt, Fast Food, Restaurants",Dairy Queen,1431 Central Ave,Charlotte,NC,28205,3.0,31,1,American
dtqciEuR3wVBFXi3xJ2TCQ,"American (Traditional), American (New), Breakfast & Brunch, Diners, Burgers, Fast Food, Restaurants",Waffle House,6308 Banner Elk Dr,Charlotte,NC,28216,3.0,8,1,American
Uftnd7njdHNFxhz_6rpUrA,"Restaurants, American (New), Seafood, Cocktail Bars, Breakfast & Brunch, Bars, Live/Raw Food, Nightlife",Sea Level NC,129 E 5th St,Charlotte,NC,28202,4.0,421,1,American
xNHmUmKED4kryU-7zTW3LQ,"Breakfast & Brunch, Soul Food, Southern, Restaurants",Imani's Fusion Cafe,3535 Randolph Rd,Charlotte,NC,28211,3.5,31,0,American
t86BtX-naB-OWXoKLCwPHw,"Pizza, Food, Restaurants, Italian",Zucca Pizza Tavern,2000 S Blvd,Charlotte,NC,28203,3.5,43,0,Italian
inyA6bzULMTIZfNrXan4lg,"Burgers, Restaurants, Fast Food",Burger King,1729 Sardis Rd N,Charlotte,NC,28270,1.5,7,0,American
XQRqEueK3br2lXRtBQPN6g,"Mexican, Restaurants, Fast Food",Chipotle Mexican Grill,11619 Waverly Center Dr,Charlotte,NC,28277,3.0,18,1,Mexican
r8u48_iu_xyHHD2ZH9GmhQ,"Restaurants, Italian",Frankie's 710 Trattoria,710 W Trade St,Charlotte,NC,28202,3.5,5,0,Italian
yMopev-RPxfEXgqkJOvCGA,"Event Planning & Services, Nightlife, Seafood, Arts & Entertainment, Venues & Event Spaces, Cajun/Creole, Jazz & Blues, Restaurants, Breakfast & Brunch",Cajun Queen,1800 E 7th St,Charlotte,NC,28204,4.0,712,1,American
DeoLBmoxGVWGTfXAKLW5jA,"Beer, Wine & Spirits, American (New), Home Decor, Home & Garden, Southern, Specialty Food, Restaurants, Chocolatiers & Shops, Breakfast & Brunch, Coffee & Tea, Food, Shopping, Kitchen & Bath",NOFO on Liz,1609 Elizabeth Ave,Charlotte,NC,28204,3.5,8,0,American
2um9bzTSvD3f2tkdBoA38g,"American (New), Mediterranean, Tapas/Small Plates, Barbeque, Seafood, Restaurants",Kid Cashew,1608 East Blvd,Charlotte,NC,28203,4.0,367,1,Mediterranean
Ak6yxRgKiiaKm2qIrsIxJg,"Cocktail Bars, Restaurants, Lounges, Gay Bars, Arts & Entertainment, Bars, American (New), Performing Arts, Music Venues, Nightlife, Tapas Bars, American (Traditional)",Boulevard 1820,"1820 South Blvd, Ste 106",Charlotte,NC,28203,3.5,27,0,American
h0KYR6oAMRQh-Heh6GKMbQ,"Fast Food, Restaurants, Salad, Chicken Wings",Zaxby's Chicken Fingers & Buffalo Wings,7508 S Tryon St,Charlotte,NC,28217,3.0,41,1,American
JedOmSVVXavR76qH5KNR1Q,"Food, Fast Food, Burgers, Coffee & Tea, Restaurants",McDonald's,720 Meridian Ctr,Charlotte,NC,28212,2.0,15,1,American
pnzETCn0-3ty_EVsgLtO_g,"Tapas Bars, Bars, Wine Bars, Tapas/Small Plates, Sushi Bars, Restaurants, Nightlife",The Mandrake,333 W Trade St,Charlotte,NC,28202,3.5,59,0,American
Cgkcz9XbvZsMm54vKTS_cg,"Restaurants, American (Traditional)",York Crossing Restaurant,"2301 Westinghouse Blvd, Ste 8",Charlotte,NC,28273,4.0,12,1,American
JmpZULw4R6XxljHmTr3xMg,"Sushi Bars, Restaurants, Japanese",Mizuho,"8320 Pineville Matthews, Ste 607",Charlotte,NC,28226,4.5,6,0,Japanese
rnMd9lccXgC_ESLUX2mlfg,"Burgers, Sports Bars, Nightlife, Bars, Restaurants",Cafe Central,1410 Central Ave,Charlotte,NC,28205,2.5,8,0,American
eAZqT24e0Pk8apWzy3RsAQ,"Southern, Chicken Wings, Food, Barbeque, Restaurants",McKoy's Smokehouse & Saloon,4630 Old Pineville Rd,Charlotte,NC,28217,4.0,573,1,American
nDZWoEznY5-oSCc2HvoMtA,"Pizza, Restaurants, Italian",Villa Francesca,321 N Caldwell St,Charlotte,NC,28202,3.5,80,0,Italian
PCugqia4CsE9krMJyJ8UXw,"Mexican, Restaurants",Salsarita's Express,5501 Josh Birmingham Pkwy,Charlotte,NC,28208,2.5,64,1,Mexican
dWapY1yn-vG_ECu67AIEKg,"Food, Food Stands, Burgers, Food Trucks, Breweries, Restaurants",Bebo's Mac Shack,,Charlotte,NC,,3.0,4,1,American
77UgkEWSP39EHE8B_41hPA,"Restaurants, Pizza",Little Caesars Pizza,10223 University City Blvd,Charlotte,NC,28213,2.0,23,1,American
BWJEU3H4rP0RHNO6Ywv0Pw,"Restaurants, Gastropubs",Kre8 Gastropub,1440 S Tryon St,Charlotte,NC,28203,4.0,16,1,American
mqUgobkWrQgfYo3ri1foVA,"Food, Salad, Vegetarian, Sandwiches, Mediterranean, Desserts, Restaurants, Middle Eastern",Kabab Je Rotisserie and Grille,7828 Rea Rd,Charlotte,NC,28277,4.0,53,1,Mediterranean
LVpDZytzMaf7Jxc9jBRxZA,"Burgers, Hot Dogs, Restaurants",Burger King,4100 Brookshire Blvd,Charlotte,NC,28216,1.0,6,1,American
3APfiTxoXC3wIveJkoei1Q,"Cheesesteaks, Food, Restaurants, Sandwiches",Philly Corner,8535 Hankins Rd,Charlotte,NC,28269,4.0,44,1,American
w0ucHqKjiLcUKOicN9Mp8A,"Seafood, Nightlife, Steakhouses, Lounges, Bars, Restaurants",Eddie V's Prime Seafood,101 S Tryon St,Charlotte,NC,28280,4.5,93,1,American
TC6P9n3noJLR8KpE-i2OyA,"Restaurants, Fast Food",Jack in the Box,10525 Mallard Creek Rd,Charlotte,NC,28262,2.5,15,1,American
6TcheR_XpQ7Hms87wMCa2Q,"American (Traditional), Restaurants",Phipps Bistro,5501 Josh Birmingham Pkwy,Charlotte,NC,28208,3.5,6,1,American
42gnKgy6ryfQ4QBtmyVgqA,"Restaurants, Food, American (Traditional), Ice Cream & Frozen Yogurt",Happy Grill,"9229 Lawyers Rd, Ste E",Charlotte,NC,28227,4.5,21,1,American
h6f3QbR0n0fpS2Tu9MJJTw,"Vietnamese, Thai, Restaurants, Noodles",Viet-Thai Noodle House,"8314 Pineville-Matthews Rd, Ste 901",Charlotte,NC,28226,4.0,324,1,Vietnamese
FrMqrN-jIvc1abEBqn4HaA,"Restaurants, Indian, Vegetarian, Vegan, Buffets",Madras Cafe,"3130 Driwood Ct, Ste A",Charlotte,NC,28269,4.0,84,1,Indian
MrSHPvHVdE_VzVN7iRz45Q,"Lounges, Bars, Nightlife, Sushi Bars, Asian Fusion, Restaurants",Enso Asian Bistro & Sushi Bar,"210 E Trade St, Ste A-108",Charlotte,NC,28202,3.5,340,0,Asian
tI_CdRQ-532FFZbqvuMH4w,"Bars, Lounges, Music Venues, Arts & Entertainment, Restaurants, Wine Bars, Nightlife, Cocktail Bars",Sydney's Martini and Wine Bar,"401 N Tryon St, Ste 104",Charlotte,NC,28202,3.0,83,1,American
38OrCpBBQG-dzhxfXrFQWQ,"Restaurants, Burgers",Zack's Hamburgers,4009 South Blvd,Charlotte,NC,28209,4.0,166,1,American
Xsfu3y0Wz-u7TRXQDTP0tQ,"Restaurants, Fast Food",Jack in the Box,7806 Forest Point Blvd,Charlotte,NC,28217,2.5,38,1,American
ACRXKq6Ngtktnvf6rdcGwQ,"Southern, Comfort Food, Breakfast & Brunch, Restaurants, Caterers, Diners, Event Planning & Services, American (New), American (Traditional)",Cracker Barrel Old Country Store,3203 Queen City Dr,Charlotte,NC,28208,3.5,81,1,American
gn9cc6-VLuCClqkWCtNcpg,"Mexican, Restaurants",Mi Pueblo Mexican Grill,7003 University City Blvd,Charlotte,NC,28262,4.0,15,1,Mexican
INU7l2FWbISp9xnJpmqlsg,"Chicken Wings, Pizza, Restaurants, Italian",Pizza Hut,9614 Monroe Rd,Charlotte,NC,28270,2.5,12,1,Italian
gvyZFfaB2IO6DLXTZI7eag,"Bakeries, Coffee & Tea, Food, Sandwiches, Restaurants",Great Harvest Bread,901 S Kings Dr,Charlotte,NC,28204,4.5,24,1,American
ZJufvkLNtlAsQU9h_ttdNg,"Chinese, Restaurants",Chinatown,"2910 Mount Holly Huntersville Rd, Ste A",Charlotte,NC,28214,3.0,21,1,Chinese
vq10VhKB1tfjMGrMLY6pgA,"Breakfast & Brunch, Donuts, Restaurants, Food",Rise Biscuits & Donuts,11212 Providence Rd W,Charlotte,NC,28277,4.0,81,0,American
r1k3JVOrfF4vJJUWJrF8uQ,"Salad, Southern, American (Traditional), Sandwiches, Restaurants",Showmar's - Providence Commons,"10612 Providence Rd, Ste A",Charlotte,NC,28277,4.5,37,1,American
PVuBYiGaPtpF3VFpvjJ91g,"Restaurants, Salad, Caterers, Delis, Event Planning & Services, Sandwiches",Jason's Deli,"1600 E Woodlawn Rd, Ste 200",Charlotte,NC,28209,4.0,60,1,American
J3ZSl7xvnLM6KgLB763YCw,"Restaurants, Fast Food",Bojangles' Famous Chicken 'n Biscuits,6555 Morrison St,Charlotte,NC,28211,2.0,17,0,American
_V-1gwVcw5Nd0e-8DsJ9RA,"Food, Ice Cream & Frozen Yogurt, Restaurants, Fast Food",Dairy Queen,2732 Wilkinson Blvd,Charlotte,NC,28208,4.0,16,1,American
7Kalh9QVFTlrcGaufs2eag,"Restaurants, Chicken Wings, Fast Food, Event Planning & Services, Caterers",Chick-fil-A,8433 Davis Lake Pkwy,Charlotte,NC,28269,2.5,45,1,American
ySIsBnsZpcvmBoCOkjWruw,"Chicken Wings, Fast Food, Restaurants, Italian, Pizza",Pizza Hut,"850 Chancellor Park Dr, Ste D",Charlotte,NC,28213,1.5,28,1,Italian
rV4hP5CdpsokQyMjsqxB0Q,"Ramen, Chinese, Japanese, Restaurants",Sake Japan,"14021 Conlan Cir, Ste B-1",Charlotte,NC,28277,3.0,16,0,Japanese
trodK1jXLGIn5qjJCooIpQ,"Breakfast & Brunch, American (New), Spanish, Tapas Bars, Food, Southern, Restaurants",Rooster's at Southpark,6601 Morrison Blvd,Charlotte,NC,28211,4.0,308,1,American
m4UZS7G8-Hq2KTxOrNZ1DQ,"Coffee & Tea, Fast Food, Burgers, Food, Restaurants",McDonald's,3315 Pineville Matthews Rd,Charlotte,NC,28226,1.5,35,1,American
203Y0QZtgs0hYR1xV78qEA,"Chinese, Restaurants",Tops China Restaurant,"7320 The Plz, Ste A",Charlotte,NC,28215,2.5,3,0,Chinese
MMAqe5lQb1DZ0bpuvdkogg,"Fast Food, Mexican, Restaurants, Tex-Mex",Taco Bell,2405 South Blvd,Charlotte,NC,28203,2.5,27,1,Mexican
D0p4kpt1A950wQLOLs_j_Q,"Fast Food, Burgers, Restaurants",Five Guys,8944 J M Keynes Dr,Charlotte,NC,28262,4.5,8,1,American
x0Ec6gz07SBnWrBOQLisiA,"Restaurants, Food, Do-It-Yourself Food, American (New), Salad, Specialty Food, Vegetarian, Sandwiches",Chopt Creative Salad Co.,4125 Park Rd,Charlotte,NC,28209,4.0,271,1,American
sL08FgnWGwgCvSBUzfxCGg,"Colombian, Latin American, Food, Bakeries, Restaurants, Seafood",Mi Tierra Restaurant,816 E Arrowood Rd,Charlotte,NC,28217,4.0,28,1,LatinAmerican
umP3CwDxK6OqXvVlEjZiJA,"Restaurants, Burgers",Burger King,2901 South Blvd,Charlotte,NC,28209,2.5,9,1,American
bnRRQ17nLgfdIgtGWlFAeQ,"Restaurants, Delis, Fast Food, Sandwiches",Firehouse Subs,"2700 W Mallard Creek Church Rd, Ste 220",Charlotte,NC,28262,3.5,15,1,American
GWwa6DzhA-Z2_BDZbunYPw,"Food, Delis, Sandwiches, Bagels, Restaurants, American (Traditional), Burgers",Katz Deli,8624 A Camfield,Charlotte,NC,28277,4.0,37,1,American
zDPVRMN6PJhD34RYhiySgw,"Mexican, Breakfast & Brunch, Food, Restaurants, Desserts",La Autentica,"16139 Lancaster Hwy, Ste 150",Charlotte,NC,28277,4.0,70,1,Mexican
MUIP2T5ZUUm4gvzTF0SVeQ,"Bars, Restaurants, Wine Bars, Nightlife, Sandwiches, American (New), Southern",Andrew Blair's,1600 Montford Dr,Charlotte,NC,28209,3.0,22,0,American
hj051yfX6Op81zZUvoZUfw,"Restaurants, Italian",Luca: Modern Italian Kitchen,1523 Elizabeth Ave,Charlotte,NC,28204,4.0,51,0,Italian
XR6xqv39_qxFIrD-CNQ8RQ,"Restaurants, Steakhouses",The Porter's House,7417 Waverly Walk Ave,Charlotte,NC,28277,4.0,102,1,American
Dgt-m6N3wKf03Sdcrv18OQ,"Fast Food, Delis, Sandwiches, Restaurants",Quiznos,"1640 Sardis Rd N, Ste 140",Charlotte,NC,28270,3.0,3,0,American
4I3qHlQLxl3dzzzdWzywog,"Restaurants, Chicken Wings, American (Traditional), Cheesesteaks",American Deli,5401 South Blvd,Charlotte,NC,28217,3.0,16,1,American
mcihQ4K6zMykrY0PUF5g_g,"Restaurants, Fast Food",Jack In the Box,10121 N Tryon St,Charlotte,NC,28262,3.0,22,1,American
3Q3zeeVM_kP954N_SjkHhg,"Sandwiches, Caterers, Barbeque, Event Planning & Services, Desserts, Restaurants, Food",Farmer's BBQ,2700 W Mallard Creek Church Rd,Charlotte,NC,28262,2.0,34,0,American
NQsw-lJvcsWJMCnPdrdhhA,"Japanese, Restaurants, Thai",Bonzai Thai & Japanese Cuisine,"4847 Shopton Rd, Ste F&G",Charlotte,NC,28278,4.5,31,1,Japanese
B2S7o3tImoCPrDVvJikVpw,"Bars, Food Trucks, Coffee & Tea, Event Planning & Services, Food, Shopping, Books, Mags, Music & Video, Hookah Bars, Venues & Event Spaces, Bookstores, Nightlife, Arts & Entertainment, Restaurants",Red@28th,"2424 N Davidson St, Ste 112A",Charlotte,NC,28205,3.0,54,1,American
I-ZeRNHvun6P61vLvoR6hg,"American (Traditional), Sandwiches, Breakfast & Brunch, Restaurants",Phils Deli to Go,"320 S Tryon St, Ste 111",Charlotte,NC,28202,3.0,6,1,American
eOsC02YH85POXsC8l3oy8w,"American (New), Restaurants",Gibson,11318 N Community House Rd,Charlotte,NC,28277,3.0,11,1,American
f_IQ80PAHE9qpjsWMABO2A,"Soul Food, Restaurants, Greek, Mediterranean",House of Athens,"8652 Pineville-Matthews Rd, Ste1000",Charlotte,NC,28226,3.5,14,0,Mediterranean
zpGCFAt_MydbQN4EsXee6w,"Food, Bubble Tea, Juice Bars & Smoothies, Restaurants, Vietnamese, Sandwiches",Banh Mi Brothers,"230 Wt Harris Blvd, Ste A-7",Charlotte,NC,28262,4.5,204,1,Vietnamese
_D24o_hslw6Ez4xXfgbRVw,"Greek, Mediterranean, Restaurants",Akropolis Cafe At Arboretum,"8200 Providence Rd, Ste 1100",Charlotte,NC,28277,3.0,70,1,Mediterranean
DUhU9wi7Ja4r1Hl4bQrYbw,"Fast Food, Restaurants, Burgers",Burger King,5501 Josh Birmingham Pkwy,Charlotte,NC,28208,2.0,50,1,American
7GGnf6a8PkHg8niFWeLn5g,"Desserts, Restaurants, Nightlife, Bars, Italian, Wine Bars, Food",Via Roma,"7416 Waverly Walk Ave, Ste H-2",Charlotte,NC,28277,3.5,31,1,Italian
WyEOZy86iCOtcM7wdFXyfg,"Seafood, Restaurants, American (Traditional), Fish & Chips, Fast Food",Captain D's,3623 N Sharon Amity Rd,Charlotte,NC,28205,2.5,4,1,American
b3ZZPx8jMC1DR2GR89ivzg,"Restaurants, Tex-Mex, Mexican",Tijuana Flats,14021 Conlan Cir,Charlotte,NC,28277,3.5,45,1,Mexican
UhdlNJz_ZNb-m3kF-YLSgw,"Sandwiches, Restaurants, Fast Food, Delis",Jersey Mike's Subs,"9211-12 North Tryon St, Ste 12",Charlotte,NC,28262,3.0,28,1,American
7TRjx9FBlL3zVt1yGGfYiw,"Restaurants, Burgers, Hot Dogs, Fast Food",Hardee's,2604 Little Rock Rd,Charlotte,NC,28214,1.5,17,1,American
FQj5hV8LholM3T093ty_vQ,"Food, Juice Bars & Smoothies, Restaurants",I Love Juice Bar,"2907 Providence Rd, Ste 101",Charlotte,NC,28211,4.0,16,1,American
uLHRvzarplBajOnekB8eiA,"Coffee & Tea, Fast Food, Restaurants, Burgers, Food",McDonald's,2301 Central Ave,Charlotte,NC,28205,1.5,21,1,American
VwvIq1dyWje3j1i7lp-8sA,"Restaurants, American (Traditional), Wine Bars, Bars, Nightlife, Seafood, Steakhouses",Firebirds Wood Fired Grill,3920 Sharon Rd,Charlotte,NC,28211,4.0,167,1,American
Oy2WnPyiOlPFvPKMIuOC8w,"Buffets, Japanese, Food, Restaurants, Korean, Chinese, Food Delivery Services, Asian Fusion",Tin Tin,10215 Park Rd,Charlotte,NC,28210,2.5,252,0,Asian
e12r7KAEoZg6Brwi_Q7t0g,"Seafood, Fish & Chips, Food, Food Trucks, Restaurants",Oak City Fish And Chips Charlotte,,Charlotte,NC,28202,3.5,10,1,American
7qhPK-ubBkYRv0Qs9sd4kw,"Nightlife, Tex-Mex, American (Traditional), Bars, Burgers, American (New), Restaurants",Chili's,8302 Pineville Matthews Rd,Charlotte,NC,28226,2.5,49,1,American
IiEv4DKmmGoF0b2C5c0oZQ,"Caterers, American (New), Restaurants, Food Trucks, Event Planning & Services, Food",The Hunter's Wife,3000 South Tryon St,Charlotte,NC,28217,4.0,5,1,American
uGzxwS3Q6QuyFw2ZnDvw0w,"Arts & Entertainment, Bagels, Restaurants, American (Traditional), Food, Beer, Wine & Spirits, Pubs, Nightlife, Breakfast & Brunch, Bars, Music Venues",JackBeagles,3213 N Davidson St,Charlotte,NC,28205,4.0,335,1,American
GbCoZiJLPbI-7bu0awyoZQ,"Live/Raw Food, Food, Vegan, Restaurants, Juice Bars & Smoothies, Organic Stores",One Life Raw Juice Bar,2927 Selwyn Ave,Charlotte,NC,28209,4.0,34,0,American
qbgDOIL4BN6cXahQB6ik5Q,"Restaurants, Vietnamese",Mr. Pho,"8156 S Tryon St, Ste G",Charlotte,NC,28273,4.0,95,1,Vietnamese
roHEmKg-vyVWyDXSBdNXmA,"Food, Juice Bars & Smoothies, Sandwiches, Restaurants",Tropical Smoothie Cafe,"5349 Ballantyne Commons Parkway, Suite 400",Charlotte,NC,28277,4.5,16,1,American
x6n14NifL1K1-kimB83GVA,"Restaurants, Poke, Sushi Bars, Food, Hawaiian",Seoul Poke Bowl,"3609 South Blvd, Ste D",Charlotte,NC,28209,4.5,172,1,Hawaiian
#NAME?,"Restaurants, Breakfast & Brunch, Sandwiches, Food, Bagels",Bruegger's Bagels,"210 East Trade St, Ste 226",Charlotte,NC,28202,3.5,37,0,American
S-V-belb3Gv7qrNVftLHwQ,"Steakhouses, Restaurants, Japanese, Sushi Bars",Kabuto Japanese Steakhouse and Sushi Bar,446 Tyvola Rd,Charlotte,NC,28217,2.5,29,1,Japanese
SgmcmNsJQ8IQ6balS_kotw,"Peruvian, Restaurants",Viva Chicken,"4500 Park Rd, Ste 100",Charlotte,NC,28209,4.5,127,1,LatinAmerican
RVQE2Z2uky4c0-njFQO66g,"Barbeque, Pizza, Restaurants, Smokehouse, Food, American (Traditional)",Midwood Smokehouse,1401 Central Ave,Charlotte,NC,28205,4.5,1474,1,American
vdT9HnEX9Bk4XjT9SWII_w,"Restaurants, American (Traditional)",Chicken King,2604 West Blvd,Charlotte,NC,28208,4.0,9,1,American
3vkP6t_kKN3JT8MMUaBVEA,"Restaurants, Kosher, Creperies, Breakfast & Brunch, American (Traditional)",Original Pancake House,915 Charlottetowne Ave,Charlotte,NC,28204,4.0,295,1,American
pgAbvxct5ysUXBDYXVTx6w,"Mediterranean, Restaurants, Middle Eastern, Halal, Moroccan",Ajbani Moroccan Cuisine,2903 - C Central Ave,Charlotte,NC,28205,4.0,63,0,African
YDeN4OHayfKocEo7Tz4jMg,"Restaurants, Pizza, Italian",La Tagliatella EpiCentre,"210 East Trade Ctr, Ste C-149",Charlotte,NC,28202,3.5,54,0,Italian
zLAjobZ6B_0tgJsB41FNuQ,"Nightlife, Pizza, Italian, Sports Bars, Restaurants, Bars",Hawthorne's NY Pizza & Bar,7319 Matthews Mint Hill Rd,Charlotte,NC,28227,3.5,92,1,Italian
uz8ISWdE0OSJBjArw4P4Og,"Nightlife, Sandwiches, Gluten-Free, Restaurants, Pizza, Bars, Salad",Mellow Mushroom,255 W Martin Luther King Blvd,Charlotte,NC,28202,3.0,199,1,American
tlGgRylE0oUNLXJLyo5AaQ,"Sandwiches, Grocery, Restaurants, Food, Delis, Convenience Stores",Food Lion,5831 South Blvd,Charlotte,NC,28217,3.0,10,1,American
25YVFgR2pkt3u1f2fDBfnw,"Sports Bars, Bars, Nightlife, Restaurants, Sandwiches, American (Traditional)",Jocks & Jills Sports Grille,4109 Southstream Blvd,Charlotte,NC,28217,3.5,146,1,American
xlUoy-OVO-EgZzfiHJk1Hg,"Restaurants, Burgers, Fast Food",Wendy's,8720 Rachel Freeman Way,Charlotte,NC,28278,2.0,26,1,American
hWIQ6rl1uub-WVGTySvOsw,"Burgers, Hot Dogs, Barbeque, Restaurants, Fast Food",Cook Out,13317 York Center Dr,Charlotte,NC,28273,3.5,37,1,American
EPBEz9ifFo6JqPUUH_BdMg,"Restaurants, Thai",Thai Thai Takeout,1412-C East Blvd,Charlotte,NC,28203,3.5,109,1,American
M4BG7aWQTNNbVRUWRZwCMw,"Restaurants, Sandwiches",Sub Station II,1941 E 7th St,Charlotte,NC,28204,4.0,13,0,American
lag81XHoHW4abcjLNKYw0Q,"Restaurants, Pizza",Hungry Howie's Pizza,8610-F Camfield St,Charlotte,NC,28277,2.5,14,1,American
E0vZWNBWe-LwdECQFIjnug,"Bars, Sports Bars, Sandwiches, Nightlife, American (Traditional), Diners, Barbeque, Restaurants",Boardwalk Billy's Raw Bar And Ribs,"9005 J M Keynes Dr, Ste 2",Charlotte,NC,28262,3.5,342,1,American
3GY8CfKhEowAoTxmKBhQpA,"American (Traditional), Delis, Burgers, Restaurants",Big Apple Deli,"201 W Arrowood Rd, Ste C",Charlotte,NC,28217,4.0,21,1,American
XgRljuEUyaHBKIpIz-PRAA,"American (New), Burgers, Restaurants",Bang Bang Burgers,"2001 E 7th St, Ste D",Charlotte,NC,28204,4.5,593,1,American
k8K3Fk7YedH60gXyPn5ATw,"Fast Food, Food, Restaurants, Coffee & Tea, Burgers",McDonald's,8824 Pineville Matthews Rd,Charlotte,NC,28226,1.5,27,1,American
31acLzszeCCpeXmyAnoTdg,"Italian, Restaurants, Nightlife, Bars",Stagioni Four Seasons of Food,715 Providence Rd,Charlotte,NC,28207,4.0,143,1,Italian
5PyqkF8zZbfgFDyAcLUehQ,"Shopping Centers, Bars, Restaurants, Nightlife, Shopping",The EpiCentre,210 E Trade St,Charlotte,NC,28202,3.5,101,1,American
1hfYBwAI7pFz50l5n4JpqQ,"Beer, Wine & Spirits, Delis, Specialty Food, Restaurants, Food, Sandwiches, Street Vendors",Noda Bodega,1200 E 36th St,Charlotte,NC,28205,4.5,149,1,American
a0ZZDR7OBTfqxoRtWDza9Q,"Food, Food Delivery Services, Event Planning & Services, Caterers, Restaurants, American (New)",Brown Bag,5231 Piper Station Dr,Charlotte,NC,28277,4.5,19,1,American
iDdDQDyvjYJ-YxeUjBMFsg,Restaurants,City Tavern,1514 East Blvd,Charlotte,NC,28203,3.5,4,0,American
RmoAWAz1xKBoCfxfjHBKbw,"Southern, American (New), Restaurants",Presto Bar & Grill,445 W Trade St,Charlotte,NC,28202,3.0,30,0,American
IjxKGiOpGFgOmZywjfUw7g,"Restaurants, Fast Food, Tex-Mex, Mexican",Taco Bell,2834 Boyer Street,Charlotte,NC,28208,3.0,3,1,Mexican
DNfia9ds6fexTr5XtAw6TA,"Chicken Wings, Restaurants, Salad, Fast Food",Zaxby's Chicken Fingers & Buffalo Wings,8905 Albemarle Rd,Charlotte,NC,28227,2.0,19,1,American
xSIkiqB2tuiyJwFmPyNR5Q,"Restaurants, Italian",Romano's Macaroni Grill,10706 Providence Rd,Charlotte,NC,28277,2.5,60,0,Italian
bZtukyhyV1oVmUU3yRBPbQ,"Restaurants, Vegan, Beer, Wine & Spirits, Internet Cafes, Food, Desserts, Coffee Roasteries, Breakfast & Brunch, Bagels, Coffee & Tea",Smelly Cat Coffee,514 E 36th St,Charlotte,NC,28205,4.5,408,1,American
aE-02jgBVhV56x0kbfvSIA,"Mediterranean, Food, Restaurants, Greek, Middle Eastern, Ethnic Food, Specialty Food",Yafo Kitchen,"720 Gov Morrison St, Ste 120",Charlotte,NC,28211,4.5,403,1,Mediterranean
yOBDY3fpaTpX4Q5JpmExMg,"Mexican, Restaurants",Taqueria Mexico,7001 South Blvd,Charlotte,NC,28217,4.0,114,1,Mexican
zMnojW6x-1-nVu0uCd60Ew,"Bars, American (New), Nightlife, Whiskey Bars, Restaurants, Pubs",Whiskey Warehouse,1221 The Plz,Charlotte,NC,28203,3.5,292,1,American
tJHF0eta2A_z5e9nTpONQg,"Portuguese, Greek, Food Trucks, Mediterranean, Food, Restaurants",Fresh Med Mediterranean Fusion Food Truck,,Charlotte,NC,28204,5.0,15,1,Mediterranean
3fblSVANhY1YGnwGstRL8w,"Food, Coffee & Tea, Restaurants, Juice Bars & Smoothies, Breakfast & Brunch",Caribou Coffee,4327 Park Rd,Charlotte,NC,28209,4.0,49,1,American
S6LiVc0_LmpT1N0y9ZSAnA,"Restaurants, Fast Food, Hot Dogs, Chicken Shop, Breakfast & Brunch, Chicken Wings",Church's Chicken,1735 W Trade St,Charlotte,NC,28216,1.5,3,1,American
f5mHBdlqxbqTCNhJ4QWnRg,"Caterers, Restaurants, Gluten-Free, Event Planning & Services, Fast Food",Chick-fil-A,9010 Albemarle Rd,Charlotte,NC,28227,4.0,28,1,American
xgz7GhRe9vldBQEjP7Fr2Q,"Caterers, Restaurants, Wedding Planning, Venues & Event Spaces, Event Planning & Services, Barbeque",SMS Catering Services,1764 Norland Rd,Charlotte,NC,28205,4.0,4,1,American
KaxjIAYLhqXN8-p_iZwgBw,"Specialty Food, Desserts, Food, Restaurants, Delis, Pasta Shops",Pasta & Provisions,4700 Park Rd,Charlotte,NC,28209,4.5,72,1,American
u75PzfSOCGvXi5vqtx9DWQ,"Food, Restaurants, Breakfast & Brunch, Creperies, Desserts",Hazelnuts Creperie,"9830 Rea Rd, Ste D",Charlotte,NC,28277,4.5,53,1,American
